id	project	name	bps	sequences	biome	feature	material	sequencing_type	sequencing_method	avg_seq_length
4538273.3	DietTimeSeries	DD36	4156554	20577	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538274.3	DietTimeSeries	DD38	6202410	30705	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538275.3	DietTimeSeries	DD39	4230486	20943	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538276.3	DietTimeSeries	DD4	2364006	11703	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538278.3	DietTimeSeries	DD42	4626204	22902	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538279.3	DietTimeSeries	DD43	7132014	35307	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538280.3	DietTimeSeries	DD44	2787398	13799	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538283.3	DietTimeSeries	DD47	6710844	33222	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538284.3	DietTimeSeries	DD48	10327654	51127	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538285.3	DietTimeSeries	DD5	6195138	30669	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538287.3	DietTimeSeries	DD53	3234626	16013	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538288.3	DietTimeSeries	DD58	4209074	20837	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538289.3	DietTimeSeries	DD59	4552878	22539	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538290.3	DietTimeSeries	DD6	4512882	22341	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538291.3	DietTimeSeries	DD60	4066058	20129	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538292.3	DietTimeSeries	DD61	2357542	11671	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538293.3	DietTimeSeries	DD63	2988186	14793	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538294.3	DietTimeSeries	DD64	5281492	26146	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538295.3	DietTimeSeries	DD65	5239072	25936	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538297.3	DietTimeSeries	DD67	2528232	12516	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538298.3	DietTimeSeries	DD68	3086964	15282	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538300.3	DietTimeSeries	DD7	5530962	27381	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538301.3	DietTimeSeries	DD70	2906578	14389	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538302.3	DietTimeSeries	DD71	4578734	22667	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538303.3	DietTimeSeries	DD72	1803456	8928	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538306.3	DietTimeSeries	DD79	2410668	11934	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538307.3	DietTimeSeries	DD8	5857798	28999	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538308.3	DietTimeSeries	DD80	1552774	7687	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538309.3	DietTimeSeries	DD81	2516920	12460	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538310.3	DietTimeSeries	DD82	3849514	19057	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538311.3	DietTimeSeries	DD83	3867896	19148	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538312.3	DietTimeSeries	DD84	2882540	14270	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538313.3	DietTimeSeries	DD85	2085246	10323	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538314.3	DietTimeSeries	DD86	3984248	19724	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538315.3	DietTimeSeries	DD87	2822950	13975	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538317.3	DietTimeSeries	DD89	1401476	6938	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538318.3	DietTimeSeries	DD90	1765278	8739	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538319.3	DietTimeSeries	DD93	2142816	10608	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538322.3	DietTimeSeries	DD96	2073530	10265	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538323.3	DietTimeSeries	DD97	3348352	16576	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538324.3	DietTimeSeries	DD98	3275834	16217	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538326.3	DietTimeSeries	ID100	16284432	80616	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538328.3	DietTimeSeries	ID103	9741854	48227	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538329.3	DietTimeSeries	ID104	18143842	89821	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538330.3	DietTimeSeries	ID106	12241604	60602	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538333.3	DietTimeSeries	ID109	17525924	86762	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538335.3	DietTimeSeries	ID110	19539864	96732	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538336.3	DietTimeSeries	ID112	9912140	49070	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538337.3	DietTimeSeries	ID113	9874770	48885	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538339.3	DietTimeSeries	ID115	13697216	67808	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538340.3	DietTimeSeries	ID117	10396738	51469	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538342.3	DietTimeSeries	ID120	9687516	47958	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538344.3	DietTimeSeries	ID123	7344114	36357	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538345.3	DietTimeSeries	ID124	755076	3738	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538346.3	DietTimeSeries	ID125	13838212	68506	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538347.3	DietTimeSeries	ID127	20437754	101177	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538348.3	DietTimeSeries	ID128	10017382	49591	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538349.3	DietTimeSeries	ID129	9525310	47155	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538352.3	DietTimeSeries	ID131	18814078	93139	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538353.3	DietTimeSeries	ID132	10146258	50229	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538354.3	DietTimeSeries	ID133	16893664	83632	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538355.3	DietTimeSeries	ID134	11868914	58757	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538356.3	DietTimeSeries	ID135	9909716	49058	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538357.3	DietTimeSeries	ID136	19113644	94622	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538359.3	DietTimeSeries	ID138	17740246	87823	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538361.3	DietTimeSeries	ID140	21346148	105674	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538368.3	DietTimeSeries	ID153	14674694	72647	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538370.3	DietTimeSeries	ID155	18615108	92154	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538371.3	DietTimeSeries	ID156	29674406	146903	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538375.3	DietTimeSeries	ID16	12819930	63465	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538377.3	DietTimeSeries	ID167	24644606	122003	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538379.3	DietTimeSeries	ID17	12238372	60586	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538389.3	DietTimeSeries	ID18	13825688	68444	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538394.3	DietTimeSeries	ID188	11506930	56965	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538408.3	DietTimeSeries	ID205	7888706	39053	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538410.3	DietTimeSeries	ID209	13251806	65603	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538411.3	DietTimeSeries	ID21	15347556	75978	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538412.3	DietTimeSeries	ID210	17626722	87261	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538413.3	DietTimeSeries	ID211	22303426	110413	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538414.3	DietTimeSeries	ID214	19227572	95186	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538416.3	DietTimeSeries	ID216	19768730	97865	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538417.3	DietTimeSeries	ID217	19618240	97120	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538420.3	DietTimeSeries	ID220	9580860	47430	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538421.3	DietTimeSeries	ID221	18202826	90113	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538423.3	DietTimeSeries	ID225	24254544	120072	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538425.3	DietTimeSeries	ID230	15658636	77518	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538426.3	DietTimeSeries	ID231	21001132	103966	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538429.3	DietTimeSeries	ID235	19452398	96299	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538431.3	DietTimeSeries	ID237	7967688	39444	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538432.3	DietTimeSeries	ID238	6900522	34161	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538433.3	DietTimeSeries	ID239	10510464	52032	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538434.3	DietTimeSeries	ID240	15135254	74927	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538435.3	DietTimeSeries	ID241	15584502	77151	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538444.3	DietTimeSeries	ID25	6906582	34191	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538449.3	DietTimeSeries	ID254	16700350	82675	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538450.3	DietTimeSeries	ID255	19786506	97953	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538451.3	DietTimeSeries	ID256	13817204	68402	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538452.3	DietTimeSeries	ID257	20670256	102328	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538453.3	DietTimeSeries	ID258	8305634	41117	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538454.3	DietTimeSeries	ID259	6675494	33047	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538455.3	DietTimeSeries	ID260	17494008	86604	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538456.3	DietTimeSeries	ID261	7642266	37833	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538457.3	DietTimeSeries	ID262	6157970	30485	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538458.3	DietTimeSeries	ID263	8656104	42852	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538459.3	DietTimeSeries	ID264	7949710	39355	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538460.3	DietTimeSeries	ID265	18084858	89529	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538461.3	DietTimeSeries	ID266	9361892	46346	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538462.3	DietTimeSeries	ID27	17997998	89099	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538463.3	DietTimeSeries	ID28	16688836	82618	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538464.3	DietTimeSeries	ID29	15960626	79013	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538465.3	DietTimeSeries	ID3	13022738	64469	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538466.3	DietTimeSeries	ID30	17304532	85666	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538467.3	DietTimeSeries	ID31	16524004	81802	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538468.3	DietTimeSeries	ID32	17196260	85130	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538469.3	DietTimeSeries	ID33	12993852	64326	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538470.3	DietTimeSeries	ID34	18694090	92545	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538471.3	DietTimeSeries	ID35	16878514	83557	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538472.3	DietTimeSeries	ID36	18545418	91809	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538473.3	DietTimeSeries	ID37	9708726	48063	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538474.3	DietTimeSeries	ID38	18287262	90531	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538475.3	DietTimeSeries	ID39	17722874	87737	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538476.3	DietTimeSeries	ID4	14317558	70879	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538477.3	DietTimeSeries	ID40	11546926	57163	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538478.3	DietTimeSeries	ID42	15980624	79112	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538479.3	DietTimeSeries	ID43	8295332	41066	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538480.3	DietTimeSeries	ID44	15000722	74261	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538481.3	DietTimeSeries	ID45	13358664	66132	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538482.3	DietTimeSeries	ID46	10252914	50757	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538483.3	DietTimeSeries	ID47	10536118	52159	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538484.3	DietTimeSeries	ID49	16587432	82116	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538485.3	DietTimeSeries	ID5	15174644	75122	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538486.3	DietTimeSeries	ID50	16435326	81363	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538487.3	DietTimeSeries	ID51	13729334	67967	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538488.3	DietTimeSeries	ID52	16262010	80505	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538489.3	DietTimeSeries	ID53	17910734	88667	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538490.3	DietTimeSeries	ID54	18165456	89928	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538491.3	DietTimeSeries	ID55	17459264	86432	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538492.3	DietTimeSeries	ID56	19168588	94894	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538493.3	DietTimeSeries	ID57	9024956	44678	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538494.3	DietTimeSeries	ID58	15040718	74459	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538495.3	DietTimeSeries	ID59	32399386	160393	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538496.3	DietTimeSeries	ID6	14566624	72112	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538497.3	DietTimeSeries	ID60	11344522	56161	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538498.3	DietTimeSeries	ID61	16847204	83402	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538499.3	DietTimeSeries	ID63	16351496	80948	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538500.3	DietTimeSeries	ID64	7581868	37534	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538501.3	DietTimeSeries	ID7	10756702	53251	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538502.3	DietTimeSeries	ID8	19948510	98755	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538503.3	DietTimeSeries	ID83	13267966	65683	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538504.3	DietTimeSeries	ID85	15815186	78293	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538505.3	DietTimeSeries	ID86	10769428	53314	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538506.3	DietTimeSeries	ID87	8239984	40792	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538507.3	DietTimeSeries	ID89	15052838	74519	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538508.3	DietTimeSeries	ID9	16627832	82316	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538509.3	DietTimeSeries	ID90	12797912	63356	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538510.3	DietTimeSeries	ID91	10879922	53861	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538511.3	DietTimeSeries	ID92	15598642	77221	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538512.3	DietTimeSeries	ID95	10208272	50536	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538513.3	DietTimeSeries	ID97	17439468	86334	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538514.3	DietTimeSeries	ID98	15488956	76678	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4538515.3	DietTimeSeries	ID99	18374526	90963	terrestrial biome	environmental feature	feces	Amplicon	illumina	202.000
4539094.3	Weddell's Saddleback Tamarin Fecal Metagenome	F_velvetg.contigs	578357270	1599892	biome	environmental feature	environmental material	WGS	illumina	361.498
4539095.3	Weddell's Saddleback Tamarin Fecal Metagenome	M_velvetg.contigs	627624464	1552173	biome	environmental feature	environmental material	WGS	illumina	404.352
4539146.3	Decomposing Log Fungal LSU analysis	P4	30017	71	temperate mixed forest biome	mesoscopic physical object	wood	Amplicon	sanger	422.775
4539147.3	Decomposing Log Fungal LSU analysis	P7	31700	80	temperate mixed forest biome	mesoscopic physical object	wood	Amplicon	sanger	396.250
4539148.3	Decomposing Log Fungal LSU analysis	P9	53098	124	temperate mixed forest biome	mesoscopic physical object	wood	Amplicon	sanger	428.210
4539149.3	Decomposing Log Fungal LSU analysis	S1	47033	113	temperate mixed forest biome	mesoscopic physical object	wood	Amplicon	sanger	416.221
4539150.3	Decomposing Log Fungal LSU analysis	S2	37048	92	temperate mixed forest biome	mesoscopic physical object	wood	Amplicon	sanger	402.696
4539151.3	Decomposing Log Fungal LSU analysis	S294	12902	33	temperate mixed forest biome	mesoscopic physical object	wood	Amplicon	sanger	390.970
4539166.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_1	5941668	13380	biome	environmental feature	organic material	MT	454	444.071
4539167.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_10	6477371	14321	biome	environmental feature	organic material	MT	454	452.299
4539168.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_11	7108873	15710	biome	environmental feature	organic material	MT	454	452.506
4539169.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_12	8337938	18403	biome	environmental feature	organic material	MT	454	453.075
4539170.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_13	11696099	25816	biome	environmental feature	organic material	MT	454	453.056
4539171.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_14	8257167	18537	biome	environmental feature	organic material	MT	454	445.442
4539172.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_15	6516126	14606	biome	environmental feature	organic material	MT	454	446.127
4539173.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_16	10055459	22189	biome	environmental feature	organic material	MT	454	453.173
4539174.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_17	5482459	12294	biome	environmental feature	organic material	MT	454	445.946
4539175.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_19	7603595	17039	biome	environmental feature	organic material	MT	454	446.247
4539176.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_2	5534835	12472	biome	environmental feature	organic material	MT	454	443.781
4539177.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_20	6454177	14605	biome	environmental feature	organic material	MT	454	441.916
4539178.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_21	8573772	19095	biome	environmental feature	organic material	MT	454	449.006
4539179.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_22	9376316	20760	biome	environmental feature	organic material	MT	454	451.653
4539180.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_31	7645975	16727	biome	environmental feature	organic material	Amplicon	454	457.104
4539181.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_32	5930239	13036	biome	environmental feature	organic material	Amplicon	454	454.912
4539182.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_33	5413957	11896	biome	environmental feature	organic material	Amplicon	454	455.107
4539183.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_34	10266789	22722	biome	environmental feature	organic material	Amplicon	454	451.844
4539184.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_35	8402132	18547	biome	environmental feature	organic material	Amplicon	454	453.018
4539185.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_36	9709889	21599	biome	environmental feature	organic material	Amplicon	454	449.553
4539186.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_37	3358458	7400	biome	environmental feature	organic material	Amplicon	454	453.846
4539187.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_38	8581848	19075	biome	environmental feature	organic material	Amplicon	454	449.900
4539188.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_6	4127098	9296	biome	environmental feature	organic material	MT	454	443.965
4539189.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_7	4743934	10691	biome	environmental feature	organic material	MT	454	443.732
4539190.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_8	5122667	11604	biome	environmental feature	organic material	MT	454	441.457
4539191.3	Fecal Microbiome of Western Lowland Gorillas from Dzanga-Sangha, Central African Republic	G_9	6419698	14479	biome	environmental feature	organic material	MT	454	443.380
4539502.3	BIOS Microbial Oceanography Course	MO13.040m.00.2um	1501604383	3767121	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	398.608
4539503.3	BIOS Microbial Oceanography Course	MO13.040m.01.2um	353459785	874891	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	404.004
4539504.3	BIOS Microbial Oceanography Course	MO13.080m.00.2um	852753665	2146998	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	397.184
4539505.3	BIOS Microbial Oceanography Course	MO13.120m.01.2um	256287778	659820	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	388.421
4539506.3	BIOS Microbial Oceanography Course	MO13.120m.20.0um	145461052	373377	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	389.582
4539507.3	BIOS Microbial Oceanography Course	MO13.150m.00.2um	251383911	692011	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	363.266
4539508.3	BIOS Microbial Oceanography Course	MO13.150m.01.2um	386963653	941352	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	411.072
4539509.3	BIOS Microbial Oceanography Course	MO13.150m.05.0um	257166058	627415	oceanic epipelagic zone biome	marine oligotrophic desert	water	WGS	illumina	409.882
4539510.3	BIOS Microbial Oceanography Course	MO13.200m.01.2um	343229635	856074	oceanic mesopelagic zone biome	marine oligotrophic desert	water	WGS	illumina	400.935
4539511.3	BIOS Microbial Oceanography Course	MO13.200m.05.0um	227848187	577724	oceanic mesopelagic zone biome	marine oligotrophic desert	water	WGS	illumina	394.389
4539512.3	BIOS Microbial Oceanography Course	MO13.200m.20.0um	231885682	638512	oceanic mesopelagic zone biome	marine oligotrophic desert	water	WGS	illumina	363.166
4539513.3	BIOS Microbial Oceanography Course	MO13.300m.01.2um	349862560	858524	oceanic mesopelagic zone biome	marine oligotrophic desert	water	WGS	illumina	407.516
4541238.3	AG Migrane Stool	1032	4159463	27661	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.373
4541239.3	AG Migrane Stool	1192	2650747	17604	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.576
4541240.3	AG Migrane Stool	1194	3432764	22954	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	149.550
4541241.3	AG Migrane Stool	1209	6810112	45101	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541242.3	AG Migrane Stool	1225	4518943	30026	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.501
4541243.3	AG Migrane Stool	1244	5501140	36432	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.997
4541244.3	AG Migrane Stool	1322	3334599	22132	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.669
4541245.3	AG Migrane Stool	1404	3017982	20118	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.014
4541246.3	AG Migrane Stool	1528	3328108	22092	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.648
4541247.3	AG Migrane Stool	1530	2222835	14753	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.670
4541248.3	AG Migrane Stool	1541	4835669	32110	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.597
4541249.3	AG Migrane Stool	1558	5978551	39594	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.996
4541250.3	AG Migrane Stool	1559	2982837	19814	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.542
4541251.3	AG Migrane Stool	1582	5732948	37967	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541252.3	AG Migrane Stool	1594	4996675	33091	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541253.3	AG Migrane Stool	1647	7669185	50790	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.998
4541254.3	AG Migrane Stool	1678	4178302	27746	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.591
4541255.3	AG Migrane Stool	1713	3204616	21276	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	illumina	150.621
